1111,Severinstr.
89411,Kartäuserhof
1811,Chlodwigplatz
2011,Bonner Wall
6511,Schönhauser Str.
7611,Bayenthalgürtel
89711,Heinrich-Lübke-Ufer
10611,Rodenkirchen Bf
10711,Siegstr.
10811,Michaelshoven
12411,Sürth Bf
