111,Heumarkt
611,Rathaus
75211,Dom/Hbf
711,Appellhofplatz
3011,Friesenplatz
86711,Hans-Böckler-Platz/Bf West
23811,Gutenbergstr.
23911,Liebigstr.
24511,Subbelrather Str./Gürtel
24611,Nußbaumerstr.
24711,Lenauplatz
24911,Iltisstr.
27311,Margaretastr.
27211,Rektor-Klein-Str.
27411,Alter Flughafen Butzweilerhof
97611,IKEA Am Butzweilerhof
90311,Sparkasse Am Butzweilerhof
